CustomerID,Age,Gender,Payment Method,Churn
20628,61,Female,Credit Card,0
20629,42,Female,Credit Card,0
20630,61,Female,Credit Card,0
20631,33,Female,Credit Card,0
20632,48,Female,Credit Card,0
20633,35,Female,Credit Card,0
20634,61,Female,Credit Card,0
20635,40,Female,Credit Card,0
20636,33,Female,Credit Card,0
20637,34,Female,Credit Card,0
20638,58,Female,Credit Card,0
20639,61,Female,Credit Card,0
20640,63,Female,Credit Card,0
20641,18,Female,Credit Card,0
20642,37,Female,Credit Card,0
20643,58,Female,Credit Card,0
20644,37,Female,Credit Card,0
20645,28,Female,Credit Card,0
20646,18,Female,Credit Card,0
20647,68,Female,Credit Card,0
20648,55,Female,Credit Card,0
20649,45,Female,Credit Card,0
20650,45,Female,Credit Card,0
20651,69,Female,Credit Card,0
20652,55,Female,Credit Card,0
20653,21,Female,Credit Card,0
20654,62,Female,Credit Card,0
20655,27,Female,Credit Card,0
20656,63,Female,Credit Card,0
20657,68,Female,Credit Card,0
20658,21,Female,Credit Card,0
20659,68,Female,Credit Card,0
20660,57,Female,Credit Card,0
20661,63,Female,Credit Card,0
20662,28,Female,Credit Card,0
20663,43,Female,Credit Card,0
20664,24,Female,Credit Card,0
20665,24,Female,Credit Card,0
20666,70,Female,Credit Card,0
20667,18,Female,Credit Card,0
20668,47,Female,Credit Card,0
20669,36,Female,Credit Card,0
20670,59,Female,Credit Card,0
20671,33,Female,Credit Card,0
20672,62,Female,Credit Card,0
20673,47,Female,Credit Card,0
20674,65,Female,Credit Card,0
20675,36,Female,Credit Card,0
20676,68,Female,Credit Card,0
20677,58,Female,Credit Card,0
20678,53,Female,Credit Card,0
20679,26,Female,Credit Card,0
20680,45,Female,Credit Card,0
20681,68,Female,Credit Card,0
20682,46,Female,Credit Card,0
20683,47,Female,Credit Card,0
20684,35,Female,Credit Card,0
20685,30,Female,Credit Card,0
20686,26,Female,Credit Card,0
20687,57,Female,Credit Card,0
20688,39,Female,Credit Card,0
20689,58,Female,Credit Card,0
20690,36,Female,Credit Card,0
20691,57,Female,Credit Card,0
20692,59,Female,Credit Card,0
20693,52,Female,Credit Card,0
20694,64,Female,Credit Card,0
20695,36,Female,Credit Card,0
20696,41,Female,Credit Card,0
20697,70,Female,Credit Card,0
20698,43,Female,Credit Card,0
20699,54,Female,Credit Card,0
20700,24,Female,Credit Card,0
20701,20,Female,Credit Card,0
20702,36,Female,Credit Card,0
20703,28,Female,Credit Card,0
20704,33,Female,Credit Card,0
20705,49,Female,Credit Card,0
20706,32,Female,Credit Card,0
20707,19,Female,Credit Card,0
20708,63,Female,Credit Card,0
20709,59,Female,Credit Card,0
20710,60,Female,Credit Card,0
20711,22,Female,Credit Card,0
20712,39,Female,Credit Card,0
20713,31,Female,Credit Card,0
20714,31,Female,Credit Card,0
20715,54,Female,Credit Card,0
20716,65,Female,Credit Card,0
20717,37,Female,Credit Card,0
20718,68,Female,Credit Card,0
20719,47,Female,Credit Card,0
20720,21,Female,Credit Card,0
20721,24,Female,Credit Card,0
20722,30,Female,Credit Card,0
20723,53,Female,Credit Card,0
20724,68,Female,Credit Card,0
20725,20,Female,Credit Card,0
20726,55,Female,Credit Card,0
20727,69,Female,Credit Card,0
20728,24,Female,Credit Card,0
20729,42,Female,Credit Card,0
20730,52,Female,Credit Card,0
20731,47,Female,Credit Card,0
20732,59,Female,Credit Card,0
20733,44,Female,Credit Card,0
20734,30,Female,Credit Card,0
20735,25,Female,Credit Card,0
20736,50,Female,Credit Card,0
20737,36,Female,Credit Card,0
20738,62,Female,Credit Card,0
20739,44,Female,Credit Card,0
20740,30,Female,Credit Card,0
20741,23,Female,Credit Card,0
20742,28,Female,Credit Card,0
20743,34,Female,Credit Card,0
20744,51,Female,Credit Card,0
20745,32,Female,Credit Card,0
20746,53,Female,Credit Card,0
20747,24,Female,Credit Card,0
20748,22,Female,Credit Card,0
20749,38,Female,Credit Card,0
20750,48,Female,Credit Card,0
20751,54,Female,Credit Card,0
20752,25,Female,Credit Card,0
20753,45,Female,Credit Card,0
20754,22,Female,Credit Card,0
20755,20,Female,Credit Card,0
20756,23,Female,Credit Card,0
20757,45,Female,Credit Card,0
20758,65,Female,Credit Card,0
20759,49,Female,Credit Card,0
20760,32,Female,Credit Card,0
20761,24,Female,Credit Card,0
20762,69,Female,Credit Card,0
20763,25,Female,Credit Card,0
20764,45,Female,Credit Card,0
20765,59,Female,Credit Card,0
20766,22,Female,Credit Card,0
20767,40,Female,Credit Card,0
20768,35,Female,Credit Card,0
20769,32,Female,Credit Card,0
20770,38,Female,Credit Card,0
20771,27,Female,Credit Card,0
20772,27,Female,Credit Card,0
20773,29,Female,Credit Card,0
20774,45,Female,Credit Card,0
20775,55,Female,Credit Card,0
20776,50,Female,Credit Card,0
20777,63,Female,Credit Card,0
20778,33,Female,Credit Card,0
20779,56,Female,Credit Card,0
20780,33,Female,Credit Card,0
20781,63,Female,Credit Card,0
20782,30,Female,Credit Card,0
20783,23,Female,Credit Card,0
20784,69,Female,Credit Card,0
20785,31,Female,Credit Card,0
20786,44,Female,Credit Card,0
20787,32,Female,Credit Card,0
20788,32,Female,Credit Card,0
20789,52,Female,Credit Card,0
20790,31,Female,Credit Card,0
20791,34,Female,Credit Card,0
20792,61,Female,Credit Card,0
20793,57,Female,Credit Card,0
20794,29,Female,Credit Card,0
20795,52,Female,Credit Card,0
20796,44,Female,Credit Card,0
20797,31,Female,Credit Card,0
20798,19,Female,Credit Card,0
20799,30,Female,Credit Card,0
20800,27,Female,Credit Card,0
20801,66,Female,Credit Card,0
20802,19,Female,Credit Card,0
20803,59,Female,Credit Card,0
20804,21,Female,Credit Card,0
20805,56,Female,Credit Card,0
20806,45,Female,Credit Card,0
20807,42,Female,Credit Card,0
20808,52,Female,Credit Card,0
20809,35,Female,Credit Card,0
20810,68,Female,Credit Card,0
20811,70,Female,Credit Card,0
20812,67,Female,Credit Card,0
20813,69,Female,Credit Card,0
20814,49,Female,Credit Card,0
20815,35,Female,Credit Card,0
20816,70,Female,Credit Card,0
20817,58,Female,Credit Card,0
20818,40,Female,Credit Card,0
20819,22,Female,Credit Card,0
20820,32,Female,Credit Card,0
20821,26,Female,Credit Card,0
20822,61,Female,Credit Card,0
20823,65,Female,Credit Card,0
20824,57,Female,Credit Card,0
20825,52,Female,Credit Card,0
20826,18,Female,Credit Card,0
20827,55,Female,Credit Card,0
20828,69,Female,Credit Card,0
20829,54,Female,Credit Card,0
20830,44,Female,Credit Card,0
20831,41,Female,Credit Card,0
20832,22,Female,Credit Card,0
20833,28,Female,Credit Card,0
20834,51,Female,Credit Card,0
20835,70,Female,Credit Card,0
20836,36,Female,Credit Card,0
20837,18,Female,Credit Card,0
20838,36,Female,Credit Card,0
20839,63,Female,Credit Card,0
20840,52,Female,Credit Card,0
20841,49,Female,Credit Card,0
20842,55,Female,Credit Card,0
20843,35,Female,Credit Card,0
20844,37,Female,Credit Card,0
20845,45,Female,Credit Card,0
20846,63,Female,Credit Card,0
20847,47,Female,Credit Card,0
20848,32,Female,Credit Card,0
20849,36,Female,Credit Card,0
20850,35,Female,Credit Card,0
20851,49,Female,Credit Card,0
20852,58,Female,Credit Card,0
20853,25,Female,Credit Card,0
20854,49,Female,Credit Card,0
20855,32,Female,Credit Card,0
20856,64,Female,Credit Card,0
20857,55,Female,Credit Card,0
20858,64,Female,Credit Card,0
20859,56,Female,Credit Card,0
20860,55,Female,Credit Card,0
20861,29,Female,Credit Card,0
20862,29,Female,Credit Card,0
20863,26,Female,Credit Card,0
20864,50,Female,Credit Card,0
20865,57,Female,Credit Card,0
20866,38,Female,Credit Card,0
20867,31,Female,Credit Card,0
20868,54,Female,Credit Card,0
20869,60,Female,Credit Card,0
20870,42,Female,Credit Card,0
20871,52,Female,Credit Card,0
20872,69,Female,Credit Card,0
20873,66,Female,Credit Card,0
20874,66,Female,Credit Card,0
20875,33,Female,Credit Card,0
20876,65,Female,Credit Card,0
20877,52,Female,Credit Card,0
20878,57,Female,Credit Card,0
20879,53,Female,Credit Card,0
20880,18,Female,Credit Card,0
20881,51,Female,Credit Card,0
20882,30,Female,Credit Card,0
20883,31,Female,Credit Card,0
20884,49,Female,Credit Card,0
20885,19,Female,Credit Card,0
20886,43,Female,Credit Card,0
20887,56,Female,Credit Card,0
20888,65,Female,Credit Card,0
20889,21,Female,Credit Card,0
20890,62,Female,Credit Card,0
20891,47,Female,Credit Card,0
20892,44,Female,Credit Card,0
20893,21,Female,Credit Card,0
20894,69,Female,Credit Card,0
20895,43,Female,Credit Card,0
20896,68,Female,Credit Card,0
20897,51,Female,Credit Card,0
20898,28,Female,Credit Card,0
20899,32,Female,Credit Card,0
20900,32,Female,Credit Card,0
20901,21,Female,Credit Card,0
20902,49,Female,Credit Card,0
20903,25,Female,Credit Card,0
20904,53,Female,Credit Card,0
20905,65,Female,Credit Card,0
20906,60,Female,Credit Card,0
20907,49,Female,Credit Card,0
20908,57,Female,Credit Card,0
20909,36,Female,Credit Card,0
20910,69,Female,Credit Card,0
20911,69,Female,Credit Card,0
20912,44,Female,Credit Card,0
20913,54,Female,Credit Card,0
20914,28,Female,Credit Card,0
20915,34,Female,Credit Card,0
20916,55,Female,Credit Card,0
20917,55,Female,Credit Card,0
20918,54,Female,Credit Card,0
20919,25,Female,Credit Card,0
20920,64,Female,Credit Card,0
20921,51,Female,Credit Card,0
20922,60,Female,Credit Card,0
20923,25,Female,Credit Card,0
20924,28,Female,Credit Card,0
20925,30,Female,Credit Card,0
20926,47,Female,Credit Card,0
20927,45,Female,Credit Card,0
20928,49,Female,Credit Card,0
20929,38,Female,Credit Card,0
20930,29,Female,Credit Card,0
20931,36,Female,Credit Card,0
20932,33,Female,Credit Card,0
20933,41,Female,Credit Card,0
20934,18,Female,Credit Card,0
20935,28,Female,Credit Card,0
20936,36,Female,Credit Card,0
20937,37,Female,Credit Card,0
20938,51,Female,Credit Card,0
20939,42,Female,Credit Card,0
20940,49,Female,Credit Card,0
20941,45,Female,Credit Card,0
20942,30,Female,Credit Card,0
20943,32,Female,Credit Card,0
20944,43,Female,Credit Card,0
20945,69,Female,Credit Card,0
20946,70,Female,Credit Card,0
20947,26,Female,Credit Card,0
20948,64,Female,Credit Card,0
20949,24,Female,Credit Card,0
20950,43,Female,Credit Card,0
20951,18,Female,Credit Card,0
20952,46,Female,Credit Card,0
20953,49,Female,Credit Card,0
20954,56,Female,Credit Card,0
20955,57,Female,Credit Card,0
20956,52,Female,Credit Card,0
20957,67,Female,Credit Card,0
20958,69,Female,Credit Card,0
20959,30,Female,Credit Card,0
20960,65,Female,Credit Card,0
20961,65,Female,Credit Card,0
20962,39,Female,Credit Card,0
20963,22,Female,Credit Card,0
20964,61,Female,Credit Card,0
20965,23,Female,Credit Card,0
20966,66,Female,Credit Card,0
20967,21,Female,Credit Card,0
20968,27,Female,Credit Card,0
20969,43,Female,Credit Card,0
20970,51,Female,Credit Card,0
20971,64,Female,Credit Card,0
20972,28,Female,Credit Card,0
20973,62,Female,Credit Card,0
20974,27,Female,Credit Card,0
20975,67,Female,Credit Card,0
20976,60,Female,Credit Card,0
20977,29,Female,Credit Card,0
20978,27,Female,Credit Card,0
20979,47,Female,Credit Card,0
20980,58,Female,Credit Card,0
20981,46,Female,Credit Card,0
20982,23,Female,Credit Card,0
20983,61,Female,Credit Card,0
20984,67,Female,Credit Card,0
20985,53,Female,Credit Card,0
20986,67,Female,Credit Card,0
20987,26,Female,Credit Card,0
20988,67,Female,Credit Card,0
20989,68,Female,Credit Card,0
20990,67,Female,Credit Card,0
20991,44,Female,Credit Card,0
20992,46,Female,Credit Card,0
20993,47,Female,Credit Card,0
20994,34,Female,Credit Card,0
20995,39,Female,Credit Card,0
20996,35,Female,Credit Card,0
20997,52,Female,Credit Card,0
20998,67,Female,Credit Card,0
20999,38,Female,Credit Card,0
21000,54,Female,Credit Card,0
21001,21,Female,Credit Card,0
21002,25,Female,Credit Card,0
21003,64,Female,Credit Card,0
21004,66,Female,Credit Card,0
21005,67,Female,Credit Card,0
21006,19,Female,Credit Card,0
21007,37,Female,Credit Card,0
21008,24,Female,Credit Card,0
21009,67,Female,Credit Card,0
21010,50,Female,Credit Card,0
21011,62,Female,Credit Card,0
21012,23,Female,Credit Card,0
21013,46,Female,Credit Card,0
21014,25,Female,Credit Card,0
21015,28,Female,Credit Card,0
21016,49,Female,Credit Card,0
21017,63,Female,Credit Card,0
21018,39,Female,Credit Card,0
21019,30,Female,Credit Card,0
21020,36,Female,Credit Card,0
21021,24,Female,Credit Card,0
21022,41,Female,Credit Card,0
21023,33,Female,Credit Card,0
21024,48,Female,Credit Card,0
21025,66,Female,Credit Card,0
21026,63,Female,Credit Card,0
21027,24,Female,Credit Card,0
21028,68,Female,Credit Card,0
21029,26,Female,Credit Card,0
21030,58,Female,Credit Card,0
21031,54,Female,Credit Card,0
21032,32,Female,Credit Card,0
21033,40,Female,Credit Card,0
21034,58,Female,Credit Card,0
21035,38,Female,Credit Card,0
21036,21,Female,Credit Card,0
21037,26,Female,Credit Card,0
21038,29,Female,Credit Card,0
21039,67,Female,Credit Card,0
21040,70,Female,Credit Card,0
21041,55,Female,Credit Card,0
21042,40,Female,Credit Card,0
21043,22,Female,Credit Card,0
21044,31,Female,Credit Card,0
21045,38,Female,Credit Card,0
21046,24,Female,Credit Card,0
21047,35,Female,Credit Card,0
21048,55,Female,Credit Card,0
21049,68,Female,Credit Card,0
21050,41,Female,Credit Card,0
21051,21,Female,Credit Card,0
21052,51,Female,Credit Card,0
21053,35,Female,Credit Card,0
21054,67,Female,Credit Card,0
21055,29,Female,Credit Card,0
21056,23,Female,Credit Card,0
21057,61,Female,Credit Card,0
21058,48,Female,Credit Card,0
21059,55,Female,Credit Card,0
21060,70,Female,Credit Card,0
21061,33,Female,Credit Card,0
21062,59,Female,Credit Card,0
21063,26,Female,Credit Card,0
21064,54,Female,Credit Card,0
21065,37,Female,Credit Card,0
21066,23,Female,Credit Card,0
21067,66,Female,Credit Card,0
21068,59,Female,Credit Card,0
21069,51,Female,Credit Card,0
21070,61,Female,Credit Card,0
21071,21,Female,Credit Card,0
21072,57,Female,Credit Card,0
21073,59,Female,Credit Card,0
21074,27,Female,Credit Card,0
21075,61,Female,Credit Card,0
21076,57,Female,Credit Card,0
21077,61,Female,Credit Card,0
21078,38,Female,Credit Card,0
21079,20,Female,Credit Card,0
21080,39,Female,Credit Card,0
21081,47,Female,Credit Card,0
21082,35,Female,Credit Card,0
21083,46,Female,Credit Card,0
21084,19,Female,Credit Card,0
21085,38,Female,Credit Card,0
21086,62,Female,Credit Card,0
21087,60,Female,Credit Card,0
21088,18,Female,Credit Card,0
21089,66,Female,Credit Card,0
21090,66,Female,Credit Card,0
21091,28,Female,Credit Card,0
21092,40,Female,Credit Card,0
21093,22,Female,Credit Card,0
21094,50,Female,Credit Card,0
21095,34,Female,Credit Card,0
21096,32,Female,Credit Card,0
21097,40,Female,Credit Card,0
21098,34,Female,Credit Card,0
21099,46,Female,Credit Card,0
21100,40,Female,Credit Card,0
21101,60,Female,Credit Card,0
21102,58,Female,Credit Card,0
21103,20,Female,Credit Card,0
21104,42,Female,Credit Card,0
21105,62,Female,Credit Card,0
21106,47,Female,Credit Card,0
21107,66,Female,Credit Card,0
21108,45,Female,Credit Card,0
21109,45,Female,Credit Card,0
21110,50,Female,Credit Card,0
21111,18,Female,Credit Card,0
21112,44,Female,Credit Card,0
21113,41,Female,Credit Card,0
21114,30,Female,Credit Card,0
21115,64,Female,Credit Card,0
21116,52,Female,Credit Card,0
21117,32,Female,Credit Card,0
21118,58,Female,Credit Card,0
21119,46,Female,Credit Card,0
21120,45,Female,Credit Card,0
21121,63,Female,Credit Card,0
21122,29,Female,Credit Card,0
21123,33,Female,Credit Card,0
21124,69,Female,Credit Card,0
21125,42,Female,Credit Card,0
21126,50,Female,Credit Card,0
21127,34,Female,Credit Card,0
21128,25,Female,Credit Card,0
21129,63,Female,Credit Card,0
21130,69,Female,Credit Card,0
21131,39,Female,Credit Card,0
21132,70,Female,Credit Card,0
21133,52,Female,Credit Card,0
21134,35,Female,Credit Card,0
21135,55,Female,Credit Card,0
21136,27,Female,Credit Card,0
21137,46,Female,Credit Card,0
21138,40,Female,Credit Card,0
21139,55,Female,Credit Card,0
21140,47,Female,Credit Card,0
21141,22,Female,Credit Card,0
21142,68,Female,Credit Card,0
21143,47,Female,Credit Card,0
21144,55,Female,Credit Card,0
21145,48,Female,Credit Card,0
21146,57,Female,Credit Card,0
21147,67,Female,Credit Card,0
21148,25,Female,Credit Card,0
21149,58,Female,Credit Card,0
21150,45,Female,Credit Card,0
21151,31,Female,Credit Card,0
21152,19,Female,Credit Card,0
21153,42,Female,Credit Card,0
21154,69,Female,Credit Card,0
21155,60,Female,Credit Card,0
21156,48,Female,Credit Card,0
21157,21,Female,Credit Card,0
21158,37,Female,Credit Card,0
21159,51,Female,Credit Card,0
21160,69,Female,Credit Card,0
21161,22,Female,Credit Card,0
21162,35,Female,Credit Card,0
21163,55,Female,Credit Card,0
21164,21,Female,Credit Card,0
21165,23,Female,Credit Card,0
21166,33,Female,Credit Card,0
21167,18,Female,Credit Card,0
21168,40,Female,Credit Card,0
21169,57,Female,Credit Card,0
21170,50,Female,Credit Card,0
21171,32,Female,Credit Card,0
21172,60,Female,Credit Card,0
21173,33,Female,Credit Card,0
21174,47,Female,Credit Card,0
21175,32,Female,Credit Card,0
21176,62,Female,Credit Card,0
21177,68,Female,Credit Card,0
21178,45,Female,Credit Card,0
21179,53,Female,Credit Card,0
21180,48,Female,Credit Card,0
21181,29,Female,Credit Card,0
21182,43,Female,Credit Card,0
21183,54,Female,Credit Card,0
21184,45,Female,Credit Card,0
21185,34,Female,Credit Card,0
21186,44,Female,Credit Card,0
21187,41,Female,Credit Card,0
21188,56,Female,Credit Card,0
21189,62,Female,Credit Card,0
21190,22,Female,Credit Card,0
21191,19,Female,Credit Card,0
21192,36,Female,Credit Card,0
21193,51,Female,Credit Card,0
21194,54,Female,Credit Card,0
21195,37,Female,Credit Card,0
21196,65,Female,Credit Card,0
21197,19,Female,Credit Card,0
21198,41,Female,Credit Card,0
21199,37,Female,Credit Card,0
21200,54,Female,Credit Card,0
21201,56,Female,Credit Card,0
21202,45,Female,Credit Card,0
21203,53,Female,Credit Card,0
21204,61,Female,Credit Card,0
21205,36,Female,Credit Card,0
21206,46,Female,Credit Card,0
21207,63,Female,Credit Card,0
21208,65,Female,Credit Card,0
21209,46,Female,Credit Card,0
21210,48,Female,Credit Card,0
21211,44,Female,Credit Card,0
21212,27,Female,Credit Card,0
21213,65,Female,Credit Card,0
21214,40,Female,Credit Card,0
21215,37,Female,Credit Card,0
21216,64,Female,Credit Card,0
21217,59,Female,Credit Card,0
21218,26,Female,Credit Card,0
21219,19,Female,Credit Card,0
21220,50,Female,Credit Card,0
21221,63,Female,Credit Card,0
21222,44,Female,Credit Card,0
21223,41,Female,Credit Card,0
21224,50,Female,Credit Card,0
21225,22,Female,Credit Card,0
21226,43,Female,Credit Card,0
21227,31,Female,Credit Card,0
21228,19,Female,Credit Card,0
21229,25,Female,Credit Card,0
21230,33,Female,Credit Card,0
21231,38,Female,Credit Card,0
21232,24,Female,Credit Card,0
21233,58,Female,Credit Card,0
21234,31,Female,Credit Card,0
21235,49,Female,Credit Card,0
21236,22,Female,Credit Card,0
21237,62,Female,Credit Card,0
21238,25,Female,Credit Card,0
21239,61,Female,Credit Card,0
21240,43,Female,Credit Card,0
21241,22,Female,Credit Card,0
21242,37,Female,Credit Card,0
21243,21,Female,Credit Card,0
21244,60,Female,Credit Card,0
21245,52,Female,Credit Card,0
21246,26,Female,Credit Card,0
21247,46,Female,Credit Card,0
21248,49,Female,Credit Card,0
21249,22,Female,Credit Card,0
21250,42,Female,Credit Card,0
21251,45,Female,Credit Card,0
21252,36,Female,Credit Card,0
21253,21,Female,Credit Card,0
21254,57,Female,Credit Card,0
21255,55,Female,Credit Card,0
21256,49,Female,Credit Card,0
21257,23,Female,Credit Card,0
21258,56,Female,Credit Card,0
21259,30,Female,Credit Card,0
21260,41,Female,Credit Card,0
21261,65,Female,Credit Card,0
21262,40,Female,Credit Card,0
21263,30,Female,Credit Card,0
21264,39,Female,Credit Card,0
21265,48,Female,Credit Card,0
21266,65,Female,Credit Card,0
21267,63,Female,Credit Card,0
21268,52,Female,Credit Card,0
21269,34,Female,Credit Card,0
21270,62,Female,Credit Card,0
21271,63,Female,Credit Card,0
21272,21,Female,Credit Card,0
21273,58,Female,Credit Card,0
21274,47,Female,Credit Card,0
21275,24,Female,Credit Card,0
21276,69,Female,Credit Card,0
21277,55,Female,Credit Card,0
21278,56,Female,Credit Card,0
21279,46,Female,Credit Card,0
21280,21,Female,Credit Card,0
21281,67,Female,Credit Card,0
21282,46,Female,Credit Card,0
21283,36,Female,Credit Card,0
21284,57,Female,Credit Card,0
21285,69,Female,Credit Card,0
21286,24,Female,Credit Card,0
21287,31,Female,Credit Card,0
21288,44,Female,Credit Card,0
21289,55,Female,Credit Card,0
21290,52,Female,Credit Card,0
21291,55,Female,Credit Card,0
21292,62,Female,Credit Card,0
21293,65,Female,Credit Card,0
21294,27,Female,Credit Card,0
21295,66,Female,Credit Card,0
21296,46,Female,Credit Card,0
21297,65,Female,Credit Card,0
21298,45,Female,Credit Card,0
21299,34,Female,Credit Card,0
21300,43,Female,Credit Card,0
21301,56,Female,Credit Card,0
21302,29,Female,Credit Card,0
21303,19,Female,Credit Card,0
21304,37,Female,Credit Card,0
21305,53,Female,Credit Card,0
21306,50,Female,Credit Card,0
21307,43,Female,Credit Card,0
21308,68,Female,Credit Card,0
21309,46,Female,Credit Card,0
21310,32,Female,Credit Card,0
21311,28,Female,Credit Card,0
21312,29,Female,Credit Card,0
21313,37,Female,Credit Card,0
21314,22,Female,Credit Card,0
21315,30,Female,Credit Card,0
21316,38,Female,Credit Card,0
21317,50,Female,Credit Card,0
21318,58,Female,Credit Card,0
21319,55,Female,Credit Card,0
21320,27,Female,Credit Card,0
21321,69,Female,Credit Card,0
21322,54,Female,Credit Card,0
21323,43,Female,Credit Card,0
21324,42,Female,Credit Card,0
21325,23,Female,Credit Card,0
21326,53,Female,Credit Card,0
21327,49,Female,Credit Card,0
21328,36,Female,Credit Card,0
21329,40,Female,Credit Card,0
21330,19,Female,Credit Card,0
21331,44,Female,Credit Card,0
21332,68,Female,Credit Card,0
21333,37,Female,Credit Card,0
21334,49,Female,Credit Card,0
21335,27,Female,Credit Card,0
21336,37,Female,Credit Card,0
21337,24,Female,Credit Card,0
21338,64,Female,Credit Card,0
21339,24,Female,Credit Card,0
21340,62,Female,Credit Card,0
21341,47,Female,Credit Card,0
21342,27,Female,Credit Card,0
21343,32,Female,Credit Card,0
21344,30,Female,Credit Card,0
21345,64,Female,Credit Card,0
21346,29,Female,Credit Card,0
21347,63,Female,Credit Card,0
21348,59,Female,Credit Card,0
21349,53,Female,Credit Card,0
21350,50,Female,Credit Card,0
21351,58,Female,Credit Card,0
21352,58,Female,Credit Card,0
21353,69,Female,Credit Card,0
21354,66,Female,Credit Card,0
21355,28,Female,Credit Card,0
21356,57,Female,Credit Card,0
21357,67,Female,Credit Card,0
21358,21,Female,Credit Card,0
21359,35,Female,Credit Card,0
21360,40,Female,Credit Card,0
21361,66,Female,Credit Card,0
21362,52,Female,Credit Card,0
21363,69,Female,Credit Card,0
21364,50,Female,Credit Card,0
21365,41,Female,Credit Card,0
21366,45,Female,Credit Card,0
21367,49,Female,Credit Card,0
21368,38,Female,Credit Card,0
21369,24,Female,Credit Card,0
21370,37,Female,Credit Card,0
21371,21,Female,Credit Card,0
21372,21,Female,Credit Card,0
21373,69,Female,Credit Card,0
21374,51,Female,Credit Card,0
21375,59,Female,Credit Card,0
21376,52,Female,Credit Card,0
21377,63,Female,Credit Card,0
21378,22,Female,Credit Card,0
21379,41,Female,Credit Card,0
21380,49,Female,Credit Card,0
21381,45,Female,Credit Card,0
21382,64,Female,Credit Card,0
21383,60,Female,Credit Card,0
21384,48,Female,Credit Card,0
21385,20,Female,Credit Card,0
21386,22,Female,Credit Card,0
21387,27,Female,Credit Card,0
21388,25,Female,Credit Card,0
21389,45,Female,Credit Card,0
21390,45,Female,Credit Card,0
21391,41,Female,Credit Card,0
21392,55,Female,Credit Card,0
21393,45,Female,Credit Card,0
21394,66,Female,Credit Card,0
21395,51,Female,Credit Card,0
21396,66,Female,Credit Card,0
21397,70,Female,Credit Card,0
21398,58,Female,Credit Card,0
21399,45,Female,Credit Card,0
21400,42,Female,Credit Card,0
21401,50,Female,Credit Card,0
21402,65,Female,Credit Card,0
21403,51,Female,Credit Card,0
21404,64,Female,Credit Card,0
21405,20,Female,Credit Card,0
21406,19,Female,Credit Card,0
21407,19,Female,Credit Card,0
21408,40,Female,Credit Card,0
21409,35,Female,Credit Card,0
21410,41,Female,Credit Card,0
21411,21,Female,Credit Card,0
21412,41,Female,Credit Card,0
21413,24,Female,Credit Card,0
21414,43,Female,Credit Card,0
21415,59,Female,Credit Card,0
21416,63,Female,Credit Card,0
21417,37,Female,Credit Card,0
21418,34,Female,Credit Card,0
21419,23,Female,Credit Card,0
21420,41,Female,Credit Card,0
21421,36,Female,Credit Card,0
21422,41,Female,Credit Card,0
21423,46,Female,Credit Card,0
21424,27,Female,Credit Card,0
21425,26,Female,Credit Card,0
21426,57,Female,Credit Card,0
21427,35,Female,Credit Card,0
21428,64,Female,Credit Card,0
21429,28,Female,Credit Card,0
21430,44,Female,Credit Card,0
21431,68,Female,Credit Card,0
21432,53,Female,Credit Card,0
21433,60,Female,Credit Card,0
21434,62,Female,Credit Card,0
21435,56,Female,Credit Card,0
21436,50,Female,Credit Card,0
21437,51,Female,Credit Card,0
21438,19,Female,Credit Card,0
21439,18,Female,Credit Card,0
21440,66,Female,Credit Card,0
21441,27,Female,Credit Card,0
21442,68,Female,Credit Card,0
21443,36,Female,Credit Card,0
21444,44,Female,Credit Card,0
21445,31,Female,Credit Card,0
21446,63,Female,Credit Card,0
21447,56,Female,Credit Card,0
21448,22,Female,Credit Card,0
21449,30,Female,Credit Card,0
21450,66,Female,Credit Card,0
21451,21,Female,Credit Card,0
21452,49,Female,Credit Card,0
21453,61,Female,Credit Card,0
21454,29,Female,Credit Card,0
21455,59,Female,Credit Card,0
21456,65,Female,Credit Card,0
21457,26,Female,Credit Card,0
21458,19,Female,Credit Card,0
21459,44,Female,Credit Card,0
21460,41,Female,Credit Card,0
21461,57,Female,Credit Card,0
21462,44,Female,Credit Card,0
21463,40,Female,Credit Card,0
21464,37,Female,Credit Card,0
21465,26,Female,Credit Card,0
21466,64,Female,Credit Card,0
21467,45,Female,Credit Card,0
21468,18,Female,Credit Card,0
21469,43,Female,Credit Card,0
21470,61,Female,Credit Card,0
21471,38,Female,Credit Card,0
21472,43,Female,Credit Card,0
21473,26,Female,Credit Card,0
21474,70,Female,Credit Card,0
21475,31,Female,Credit Card,0
21476,47,Female,Credit Card,0
21477,60,Female,Credit Card,0
21478,30,Female,Credit Card,0
21479,40,Female,Credit Card,0
21480,69,Female,Credit Card,0
21481,65,Female,Credit Card,0
21482,38,Female,Credit Card,0
21483,42,Female,Credit Card,0
21484,31,Female,Credit Card,0
21485,33,Female,Credit Card,0
21486,69,Female,Credit Card,0
21487,51,Female,Credit Card,0
21488,68,Female,Credit Card,0
21489,20,Female,Credit Card,0
21490,55,Female,Credit Card,0
21491,48,Female,Credit Card,0
21492,63,Female,Credit Card,0
21493,64,Female,Credit Card,0
21494,22,Female,Credit Card,0
21495,47,Female,Credit Card,0
21496,45,Female,Credit Card,0
21497,28,Female,Credit Card,0
21498,58,Female,Credit Card,0
21499,46,Female,Credit Card,0
21500,21,Female,Credit Card,0
